id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B_cell|B_cell	B_cell|CancerHR-proficient	B_cell|CancerHRD	B_cell|DC	B_cell|EC	B_cell|Fibroblast	B_cell|Mast	B_cell|Myeloid	B_cell|T_cell	CancerHR-proficient|B_cell	CancerHR-proficient|CancerHR-proficient	CancerHR-proficient|CancerHRD	CancerHR-proficient|DC	CancerHR-proficient|EC	CancerHR-proficient|Fibroblast	CancerHR-proficient|Mast	CancerHR-proficient|Myeloid	CancerHR-proficient|T_cell	CancerHRD|B_cell	CancerHRD|CancerHR-proficient	CancerHRD|CancerHRD	CancerHRD|DC	CancerHRD|EC	CancerHRD|Fibroblast	CancerHRD|Mast	CancerHRD|Myeloid	CancerHRD|T_cell	DC|B_cell	DC|CancerHR-proficient	DC|CancerHRD	DC|DC	DC|EC	DC|Fibroblast	DC|Mast	DC|Myeloid	DC|T_cell	EC|B_cell	EC|CancerHR-proficient	EC|CancerHRD	EC|DC	EC|EC	EC|Fibroblast	EC|Mast	EC|Myeloid	EC|T_cell	Fibroblast|B_cell	Fibroblast|CancerHR-proficient	Fibroblast|CancerHRD	Fibroblast|DC	Fibroblast|EC	Fibroblast|Fibroblast	Fibroblast|Mast	Fibroblast|Myeloid	Fibroblast|T_cell	Mast|B_cell	Mast|CancerHR-proficient	Mast|CancerHRD	Mast|DC	Mast|EC	Mast|Fibroblast	Mast|Mast	Mast|Myeloid	Mast|T_cell	Myeloid|B_cell	Myeloid|CancerHR-proficient	Myeloid|CancerHRD	Myeloid|DC	Myeloid|EC	Myeloid|Fibroblast	Myeloid|Mast	Myeloid|Myeloid	Myeloid|T_cell	T_cell|B_cell	T_cell|CancerHR-proficient	T_cell|CancerHRD	T_cell|DC	T_cell|EC	T_cell|Fibroblast	T_cell|Mast	T_cell|Myeloid	T_cell|T_cell
CPI-SS0E6D96A59	CSF2_NR3C1	simple:P04141	simple:P04150	CSF2	NR3C1	True	False	True	InnateDB	False	0.216	0.067	0.071	0.41	0.239	0.245	0.303	0.251	0.385	0.216	0.067	0.07	0.41	0.239	0.245	0.303	0.25	0.385	0.216	0.067	0.07	0.41	0.239	0.245	0.303	0.25	0.385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.216	0.067	0.07	0.41	0.239	0.245	0.303	0.25	0.385	0.216	0.066	0.07	0.41	0.239	0.245	0.303	0.25	0.385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.216	0.067	0.071	0.41	0.239	0.245	0.303	0.251	0.385	0.228	0.079	0.083	0.422	0.251	0.257	0.315	0.263	0.397
CPI-CS012A5546C	Desoxycorticosterone_byCYP21A2_NR3C2	complex:Desoxycorticosterone_byCYP21A2	simple:P08235		NR3C2	True	False	True	curated	False	0.007	0.009	0.004	0.002	0.024	0.013	0.0	0.003	0.014	0.009	0.011	0.006	0.004	0.026	0.015	0.0	0.005	0.016	0.007	0.009	0.004	0.003	0.024	0.014	0.0	0.004	0.014	0.007	0.008	0.003	0.002	0.024	0.013	0.0	0.003	0.014	0.007	0.008	0.003	0.002	0.024	0.013	0.0	0.003	0.014	0.008	0.01	0.005	0.003	0.025	0.014	0.0	0.005	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.009	0.004	0.002	0.024	0.013	0.0	0.003	0.014	0.006	0.008	0.003	0.002	0.023	0.013	0.0	0.003	0.013
CPI-SS092E57263	CSF2_CSF1R	simple:P04141	simple:P07333	CSF2	CSF1R	True	False	True	guidetopharmacology.org	False	0.002	0.014	0.018	0.307	0.004	0.005	0.003	0.611	0.002	0.002	0.014	0.018	0.306	0.003	0.004	0.003	0.611	0.001	0.002	0.014	0.018	0.306	0.003	0.004	0.003	0.611	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.014	0.018	0.306	0.003	0.004	0.003	0.611	0.001	0.002	0.014	0.018	0.306	0.003	0.004	0.003	0.611	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.014	0.018	0.306	0.003	0.004	0.003	0.611	0.002	0.014	0.026	0.03	0.318	0.015	0.016	0.015	0.623	0.014
CPI-CS0D5502736	Androstenedione_byCYP17A1_AR	complex:Androstenedione_byCYP17A1	simple:P10275		AR	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.294	0.017	0.022	0.011	0.083	0.004	0.003	0.003	0.003	0.294	0.017	0.022	0.011	0.083	0.004	0.003	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.295	0.017	0.023	0.012	0.084	0.005	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0EC7F7C75	Dihydrotestosterone_bySRD5A1_AR	complex:Dihydrotestosterone_bySRD5A1	simple:P10275		AR	True	False	True	curated	False	0.026	0.317	0.04	0.045	0.034	0.107	0.028	0.027	0.027	0.028	0.32	0.042	0.048	0.036	0.109	0.03	0.029	0.029	0.054	0.346	0.068	0.074	0.063	0.135	0.056	0.055	0.055	0.074	0.366	0.088	0.094	0.083	0.155	0.076	0.075	0.075	0.031	0.323	0.045	0.051	0.039	0.112	0.033	0.032	0.032	0.041	0.332	0.055	0.06	0.049	0.121	0.042	0.041	0.042	0.027	0.319	0.041	0.047	0.036	0.108	0.029	0.028	0.028	0.057	0.348	0.071	0.076	0.065	0.137	0.058	0.057	0.057	0.029	0.321	0.043	0.049	0.037	0.11	0.031	0.03	0.03
CPI-CS0D228AF4D	Dihydrotestosterone_bySRD5A2_AR	complex:Dihydrotestosterone_bySRD5A2	simple:P10275		AR	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.294	0.017	0.022	0.011	0.084	0.005	0.004	0.004	0.003	0.294	0.017	0.022	0.011	0.083	0.004	0.003	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.294	0.017	0.022	0.011	0.083	0.004	0.003	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.294	0.017	0.022	0.011	0.084	0.005	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS039E9FE7F	Dihydrotestosterone_bySRD5A3_AR	complex:Dihydrotestosterone_bySRD5A3	simple:P10275		AR	True	False	True	curated	False	0.03	0.322	0.044	0.05	0.038	0.111	0.032	0.031	0.031	0.084	0.375	0.098	0.103	0.092	0.164	0.085	0.084	0.084	0.08	0.372	0.094	0.099	0.088	0.161	0.082	0.081	0.081	0.089	0.381	0.103	0.109	0.097	0.17	0.091	0.09	0.09	0.08	0.371	0.094	0.099	0.088	0.161	0.081	0.081	0.081	0.058	0.35	0.072	0.077	0.066	0.139	0.06	0.059	0.059	0.036	0.327	0.05	0.055	0.044	0.116	0.037	0.036	0.036	0.112	0.404	0.126	0.132	0.12	0.193	0.114	0.113	0.113	0.027	0.318	0.04	0.046	0.035	0.107	0.028	0.027	0.027
CPI-SS0BAB345B5	TGFB1_AR	simple:P01137	simple:P10275	TGFB1	AR	True	False	True	I2D,InnateDB	False	0.132	0.424	0.146	0.152	0.14	0.213	0.134	0.133	0.133	0.06	0.351	0.074	0.079	0.068	0.14	0.061	0.06	0.06	0.04	0.331	0.054	0.059	0.048	0.12	0.041	0.04	0.04	0.331	0.623	0.345	0.351	0.339	0.412	0.333	0.332	0.332	0.226	0.518	0.24	0.246	0.234	0.307	0.228	0.227	0.227	0.2	0.491	0.214	0.219	0.208	0.281	0.202	0.201	0.201	0.25	0.542	0.264	0.27	0.258	0.331	0.252	0.251	0.251	0.386	0.677	0.4	0.405	0.394	0.466	0.387	0.386	0.386	0.23	0.521	0.244	0.249	0.238	0.31	0.231	0.231	0.231
CPI-SS06E2D8F96	RLN1_AR	simple:P04808	simple:P10275	RLN1	AR	True	False	True	InnateDB-All	False	0.006	0.298	0.02	0.025	0.014	0.087	0.008	0.007	0.007	0.006	0.297	0.02	0.025	0.014	0.086	0.007	0.007	0.007	0.003	0.295	0.017	0.023	0.012	0.084	0.005	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.295	0.017	0.023	0.011	0.084	0.005	0.004	0.004	0.003	0.295	0.017	0.023	0.011	0.084	0.005	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.295	0.017	0.023	0.011	0.084	0.005	0.004	0.004	0.016	0.308	0.03	0.036	0.024	0.097	0.018	0.017	0.017
CPI-SS08A1F8C22	TGFB1_VDR	simple:P01137	simple:P11473	TGFB1	VDR	True	False	True	InnateDB-All	False	0.143	0.142	0.145	0.166	0.134	0.204	0.143	0.185	0.155	0.071	0.07	0.073	0.093	0.062	0.131	0.07	0.112	0.083	0.051	0.05	0.053	0.073	0.042	0.111	0.05	0.092	0.063	0.342	0.342	0.344	0.365	0.333	0.403	0.342	0.384	0.354	0.237	0.236	0.239	0.26	0.228	0.298	0.237	0.279	0.249	0.211	0.21	0.213	0.234	0.202	0.271	0.21	0.252	0.223	0.261	0.261	0.263	0.284	0.252	0.322	0.261	0.303	0.273	0.397	0.396	0.399	0.419	0.388	0.457	0.396	0.438	0.409	0.241	0.24	0.243	0.264	0.232	0.301	0.24	0.282	0.253
CPI-CS01DAEDE79	Calcitriol_byCYP27B1_VDR	complex:Calcitriol_byCYP27B1	simple:P11473		VDR	True	False	True	curated	False	0.015	0.014	0.017	0.038	0.006	0.075	0.014	0.056	0.027	0.018	0.017	0.02	0.04	0.009	0.078	0.017	0.059	0.03	0.015	0.015	0.017	0.038	0.006	0.076	0.015	0.057	0.027	0.015	0.014	0.017	0.037	0.006	0.075	0.014	0.056	0.027	0.015	0.014	0.017	0.037	0.006	0.075	0.014	0.056	0.027	0.017	0.016	0.019	0.039	0.008	0.077	0.016	0.058	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.02	0.023	0.044	0.012	0.081	0.02	0.062	0.033	0.015	0.014	0.017	0.038	0.006	0.075	0.014	0.056	0.027
CPI-SC0DABCC4B5	TGFB1_TGFbeta_receptor1	simple:P01137	complex:TGFbeta_receptor1	TGFB1		True	False	True	curated	False	0.147	0.147	0.149	0.194	0.164	0.234	0.164	0.314	0.169	0.075	0.075	0.077	0.121	0.092	0.162	0.092	0.241	0.097	0.055	0.055	0.056	0.101	0.072	0.142	0.072	0.221	0.077	0.347	0.346	0.348	0.393	0.363	0.434	0.364	0.513	0.368	0.241	0.241	0.243	0.288	0.258	0.329	0.259	0.408	0.263	0.215	0.215	0.217	0.262	0.232	0.302	0.232	0.381	0.237	0.265	0.265	0.267	0.312	0.282	0.353	0.283	0.432	0.287	0.401	0.401	0.402	0.447	0.418	0.488	0.418	0.567	0.423	0.245	0.245	0.247	0.292	0.262	0.332	0.262	0.411	0.267
CPI-SC051FC855D	TGFB3_TGFbeta_receptor1	simple:P10600	complex:TGFbeta_receptor1	TGFB3		True	False	True	curated	False	0.022	0.022	0.023	0.068	0.038	0.109	0.039	0.188	0.044	0.058	0.058	0.06	0.105	0.075	0.145	0.075	0.224	0.08	0.031	0.031	0.033	0.078	0.048	0.118	0.048	0.198	0.053	0.02	0.02	0.021	0.066	0.037	0.107	0.037	0.186	0.042	0.027	0.026	0.028	0.073	0.043	0.114	0.044	0.193	0.048	0.199	0.198	0.2	0.245	0.215	0.286	0.216	0.365	0.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.02	0.021	0.066	0.037	0.107	0.037	0.186	0.042	0.022	0.022	0.023	0.068	0.038	0.109	0.039	0.188	0.044
CPI-SC070741884	TGFB2_TGFbeta_receptor1	simple:P61812	complex:TGFbeta_receptor1	TGFB2		True	False	True	curated	False	0.021	0.021	0.023	0.068	0.038	0.108	0.038	0.188	0.043	0.029	0.029	0.03	0.075	0.046	0.116	0.046	0.195	0.051	0.027	0.027	0.029	0.074	0.044	0.115	0.045	0.194	0.049	0.021	0.02	0.022	0.067	0.037	0.108	0.038	0.187	0.042	0.025	0.025	0.026	0.071	0.042	0.112	0.042	0.191	0.047	0.039	0.039	0.04	0.085	0.056	0.126	0.056	0.205	0.061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.026	0.027	0.072	0.043	0.113	0.043	0.192	0.048	0.019	0.019	0.02	0.065	0.036	0.106	0.036	0.185	0.041
CPI-SC01AADFEB3	TGFB1_TGFbeta_receptor2	simple:P01137	complex:TGFbeta_receptor2	TGFB1		True	False	True	curated	False	0.137	0.145	0.146	0.148	0.154	0.228	0.163	0.155	0.142	0.065	0.073	0.074	0.076	0.082	0.155	0.091	0.083	0.069	0.044	0.053	0.054	0.056	0.062	0.135	0.071	0.063	0.049	0.336	0.344	0.345	0.347	0.354	0.427	0.363	0.354	0.341	0.231	0.239	0.24	0.242	0.248	0.322	0.257	0.249	0.236	0.205	0.213	0.214	0.216	0.222	0.296	0.231	0.223	0.209	0.255	0.263	0.264	0.266	0.273	0.346	0.282	0.273	0.26	0.39	0.399	0.4	0.402	0.408	0.481	0.417	0.409	0.395	0.235	0.243	0.244	0.246	0.252	0.326	0.261	0.253	0.239
CPI-SC074D3FFBC	TGFB3_TGFbeta_receptor2	simple:P10600	complex:TGFbeta_receptor2	TGFB3		True	False	True	curated	False	0.011	0.019	0.02	0.022	0.029	0.102	0.038	0.03	0.016	0.048	0.056	0.057	0.059	0.065	0.139	0.074	0.066	0.052	0.021	0.029	0.03	0.032	0.038	0.112	0.047	0.039	0.026	0.009	0.018	0.019	0.021	0.027	0.1	0.036	0.028	0.014	0.016	0.024	0.025	0.027	0.034	0.107	0.043	0.034	0.021	0.188	0.196	0.197	0.199	0.206	0.279	0.215	0.206	0.193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.017	0.018	0.02	0.027	0.1	0.036	0.028	0.014	0.011	0.019	0.02	0.022	0.029	0.102	0.038	0.03	0.016
CPI-SC0F36DD437	TGFB2_TGFbeta_receptor2	simple:P61812	complex:TGFbeta_receptor2	TGFB2		True	False	True	curated	False	0.011	0.019	0.02	0.022	0.028	0.102	0.037	0.029	0.016	0.018	0.026	0.027	0.03	0.036	0.109	0.045	0.037	0.023	0.017	0.025	0.026	0.028	0.035	0.108	0.044	0.035	0.022	0.01	0.018	0.019	0.021	0.028	0.101	0.037	0.028	0.015	0.014	0.022	0.023	0.025	0.032	0.105	0.041	0.033	0.019	0.028	0.036	0.037	0.04	0.046	0.119	0.055	0.047	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.023	0.024	0.027	0.033	0.106	0.042	0.034	0.02	0.008	0.016	0.017	0.02	0.026	0.099	0.035	0.027	0.013
CPI-SS0D3A5646A	RLN1_RXFP2	simple:P04808	simple:Q8WXD0	RLN1	RXFP2	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0
CPI-SS018FB4D9F	RLN2_RXFP2	simple:P04090	simple:Q8WXD0	RLN2	RXFP2	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0
CPI-SS06CF55F94	INSL3_RXFP2	simple:P51460	simple:Q8WXD0	INSL3	RXFP2	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
CPI-SS0FAE75A75	RLN1_RXFP1	simple:P04808	simple:Q9HBX9	RLN1	RXFP1	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.003	0.0	0.0	0.006	0.0	0.005	0.0	0.0	0.0	0.003	0.0	0.0	0.006	0.0	0.004	0.0	0.0	0.0	0.001	0.0	0.0	0.004	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.003	0.0	0.002	0.0	0.0	0.0	0.001	0.0	0.0	0.003	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.004	0.0	0.002	0.0	0.0	0.0	0.014	0.0	0.0	0.016	0.0	0.015	0.0
CPI-SS045EC4F7D	RLN2_RXFP1	simple:P04090	simple:Q9HBX9	RLN2	RXFP1	True	False	True	curated	False	0.0	0.0	0.006	0.0	0.0	0.009	0.0	0.007	0.0	0.0	0.0	0.009	0.0	0.0	0.012	0.0	0.01	0.0	0.0	0.0	0.001	0.0	0.0	0.004	0.0	0.002	0.0	0.0	0.0	0.001	0.0	0.0	0.003	0.0	0.002	0.0	0.0	0.0	0.001	0.0	0.0	0.004	0.0	0.002	0.0	0.0	0.0	0.001	0.0	0.0	0.004	0.0	0.002	0.0	0.0	0.0	0.004	0.0	0.0	0.007	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.015	0.0	0.0	0.017	0.0	0.016	0.0
CPI-SS08805BBC2	INSL3_RXFP1	simple:P51460	simple:Q9HBX9	INSL3	RXFP1	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.001	0.0	0.0	0.004	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.004	0.0	0.003	0.0	0.0	0.0	0.002	0.0	0.0	0.005	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.004	0.0	0.002	0.0	0.0	0.0	0.002	0.0	0.0	0.005	0.0	0.004	0.0
CPI-SS031E35270	RLN3_RXFP1	simple:Q8WXF3	simple:Q9HBX9	RLN3	RXFP1	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0202406F0	TGFB3_integrin_aVb8_complex	simple:P10600	complex:integrin_aVb8_complex	TGFB3		True	False	False	curated	True	0.006	0.018	0.039	0.011	0.004	0.018	0.015	0.013	0.007	0.043	0.055	0.075	0.047	0.041	0.054	0.052	0.049	0.044	0.016	0.028	0.048	0.021	0.014	0.028	0.025	0.022	0.017	0.005	0.017	0.037	0.009	0.003	0.016	0.014	0.011	0.006	0.011	0.023	0.044	0.016	0.009	0.023	0.02	0.018	0.012	0.183	0.195	0.216	0.188	0.181	0.195	0.192	0.19	0.184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.017	0.037	0.009	0.002	0.016	0.014	0.011	0.006	0.006	0.018	0.039	0.011	0.004	0.018	0.015	0.013	0.007
CPI-SS0F8DE3306	RLN2_RXFP3	simple:P04090	simple:Q9NSD7	RLN2	RXFP3	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0
CPI-SS02EF37382	RLN3_RXFP3	simple:Q8WXF3	simple:Q9NSD7	RLN3	RXFP3	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS037C1C02B	BCR_CD45_CD22_LGALS9	complex:BCR_CD45_CD22	simple:O00182		LGALS9	True	True	False	curated	False	0.072	0.046	0.075	0.341	0.185	0.066	0.151	0.513	0.092	0.076	0.049	0.078	0.345	0.188	0.069	0.154	0.516	0.095	0.068	0.042	0.071	0.337	0.181	0.062	0.147	0.509	0.088	0.073	0.047	0.076	0.342	0.186	0.067	0.152	0.514	0.093	0.068	0.042	0.07	0.337	0.18	0.061	0.146	0.508	0.088	0.066	0.039	0.068	0.335	0.178	0.059	0.144	0.506	0.085	0.074	0.048	0.077	0.343	0.187	0.068	0.153	0.515	0.094	0.079	0.053	0.082	0.348	0.191	0.073	0.158	0.52	0.099	0.065	0.038	0.067	0.334	0.177	0.058	0.143	0.505	0.084
CPI-CS0CB8E6064	BetaKlotho_FGFR4_FGF19	complex:BetaKlotho_FGFR4	simple:O95750		FGF19	True	False	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS04641FE5F	CCL3L3_DPP4	simple:P16619	simple:P27487	CCL3L3	DPP4	True	False	True	I2D	False	0.004	0.008	0.007	0.044	0.015	0.065	0.031	0.016	0.045	0.007	0.011	0.01	0.046	0.018	0.067	0.034	0.019	0.048	0.007	0.011	0.01	0.046	0.018	0.067	0.034	0.019	0.048	0.063	0.067	0.066	0.102	0.074	0.123	0.09	0.075	0.104	0.003	0.007	0.006	0.042	0.014	0.063	0.03	0.015	0.044	0.003	0.007	0.006	0.043	0.014	0.063	0.03	0.015	0.044	0.005	0.009	0.008	0.044	0.016	0.065	0.032	0.017	0.046	0.304	0.309	0.308	0.344	0.316	0.365	0.332	0.317	0.346	0.044	0.048	0.047	0.083	0.055	0.104	0.071	0.056	0.085
CPI-SS0AEC33FF1	CCL22_DPP4	simple:O00626	simple:P27487	CCL22	DPP4	True	False	True	curated	False	0.004	0.009	0.008	0.044	0.016	0.065	0.032	0.017	0.046	0.003	0.008	0.007	0.043	0.015	0.064	0.031	0.016	0.045	0.006	0.011	0.01	0.046	0.018	0.067	0.034	0.019	0.048	0.068	0.072	0.072	0.108	0.08	0.129	0.095	0.08	0.109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.007	0.006	0.042	0.014	0.063	0.03	0.015	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.01	0.009	0.046	0.017	0.066	0.033	0.018	0.047	0.005	0.009	0.008	0.045	0.016	0.065	0.032	0.017	0.046
CPI-SS0CC738ABC	CXCL11_DPP4	simple:O14625	simple:P27487	CXCL11	DPP4	True	False	True	curated	False	0.005	0.009	0.008	0.045	0.016	0.065	0.032	0.017	0.046	0.013	0.017	0.016	0.053	0.025	0.074	0.04	0.025	0.054	0.021	0.026	0.025	0.061	0.033	0.082	0.049	0.034	0.063	0.02	0.024	0.024	0.06	0.032	0.081	0.048	0.033	0.062	0.024	0.029	0.028	0.064	0.036	0.085	0.052	0.037	0.066	0.037	0.041	0.04	0.076	0.048	0.097	0.064	0.049	0.078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.158	0.162	0.161	0.198	0.169	0.219	0.185	0.17	0.199	0.004	0.008	0.007	0.043	0.015	0.064	0.031	0.016	0.045
CPI-SS0F9BBC31B	VIP_DPP4	simple:P01282	simple:P27487	VIP	DPP4	True	False	True	InnateDB-All,MINT	False	0.002	0.006	0.005	0.042	0.013	0.062	0.029	0.014	0.043	0.002	0.006	0.006	0.042	0.014	0.063	0.029	0.014	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.018	0.017	0.053	0.025	0.074	0.041	0.026	0.055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
