gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B_cell	Cancer_cellHR-proficient	Cancer_cellHRD	Endothelial_cell	Fibroblast	Mast_cell	Myeloid_cell	T_cell	pDC
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0345262E7	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC03D0A4AD2	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC046604E76	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0C8B7BCBB	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0CCB0D955	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC01A5C5096	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC084C79E20	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0D3C12C3F	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC00065C95C	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0681DB40E	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0F94B7D8F	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0D5418330	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0B3564B15	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0C287AFC3	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0E85E1FB0	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC04BD52124	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC072376C7B	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0926FDACC	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC05640277E	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0B5CEA47D	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0CCCF9A7F	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0956F4A31	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0FDD31EAB	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0BB68FB34	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0A916E0E2	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0BDD04147	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC088A27EA5	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC04251A46C	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0FA343CEF	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC044C2FDA4	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC04D3AE2F6	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0F179D307	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0D10396B4	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0B86B7CED	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0D5DDAD29	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC06EEEC092	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0A460766C	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0A2DB962D	0.004	0.064	0.037	0.16	0.029	0.016	0.01	0.027	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a3b1_complex	CPI-SC08C485EAE	0.01	0.104	0.063	0.155	0.055	0.07	0.011	0.019	0.002
ITGB1	P05556	True	ITB1_HUMAN	integrin_a3b1_complex	CPI-SC0B80B8591	0.01	0.104	0.063	0.155	0.055	0.07	0.011	0.019	0.002
ITGB1	P05556	True	ITB1_HUMAN	integrin_a3b1_complex	CPI-SC0E5A1BA8E	0.01	0.104	0.063	0.155	0.055	0.07	0.011	0.019	0.002
ITGB1	P05556	True	ITB1_HUMAN	integrin_a3b1_complex	CPI-SC0FA241084	0.01	0.104	0.063	0.155	0.055	0.07	0.011	0.019	0.002
ITGB1	P05556	True	ITB1_HUMAN	integrin_a4b1_complex	CPI-SC0C81483EA	0.361	0.021	0.04	0.024	0.072	0.259	0.301	0.533	0.292
ITGB1	P05556	True	ITB1_HUMAN	integrin_a4b1_complex	CPI-SC0F96CE387	0.361	0.021	0.04	0.024	0.072	0.259	0.301	0.533	0.292
ITGB1	P05556	True	ITB1_HUMAN	integrin_a4b1_complex	CPI-SC00B50273B	0.361	0.021	0.04	0.024	0.072	0.259	0.301	0.533	0.292
ITGB1	P05556	True	ITB1_HUMAN	integrin_a4b1_complex	CPI-SC0E029AB31	0.361	0.021	0.04	0.024	0.072	0.259	0.301	0.533	0.292
ITGB1	P05556	True	ITB1_HUMAN	integrin_a4b1_complex	CPI-SC09A33C92E	0.361	0.021	0.04	0.024	0.072	0.259	0.301	0.533	0.292
ITGB1	P05556	True	ITB1_HUMAN	integrin_a4b1_complex	CPI-SC0B2557C9D	0.361	0.021	0.04	0.024	0.072	0.259	0.301	0.533	0.292
ITGB1	P05556	True	ITB1_HUMAN	integrin_a4b1_complex	CPI-SC0C2126F8E	0.361	0.021	0.04	0.024	0.072	0.259	0.301	0.533	0.292
ITGB1	P05556	True	ITB1_HUMAN	integrin_a5b1_complex	CPI-SC06C3BA86F	0.014	0.033	0.04	0.778	0.269	0.03	0.194	0.099	0.014
ITGB1	P05556	True	ITB1_HUMAN	integrin_a5b1_complex	CPI-SC03A4FA18B	0.014	0.033	0.04	0.778	0.269	0.03	0.194	0.099	0.014
ITGB1	P05556	True	ITB1_HUMAN	integrin_a5b1_complex	CPI-SC02CB6F5A5	0.014	0.033	0.04	0.778	0.269	0.03	0.194	0.099	0.014
ITGB1	P05556	True	ITB1_HUMAN	integrin_a5b1_complex	CPI-SC08F3F7DC6	0.014	0.033	0.04	0.778	0.269	0.03	0.194	0.099	0.014
ITGB1	P05556	True	ITB1_HUMAN	integrin_a5b1_complex	CPI-SC0ABE9B7D2	0.014	0.033	0.04	0.778	0.269	0.03	0.194	0.099	0.014
ITGB1	P05556	True	ITB1_HUMAN	integrin_a6b1_complex	CPI-SC024FAED24	0.082	0.119	0.18	0.99	0.014	0.013	0.057	0.087	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a7b1_complex	CPI-SC03FF6E42F	0.001	0.007	0.007	0.01	0.112	0.007	0.005	0.002	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a8b1_complex	CPI-SC04BC5B245	0.04	0.001	0.002	0.076	0.051	0.0	0.001	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a8b1_complex	CPI-SC09B2D1C63	0.04	0.001	0.002	0.076	0.051	0.0	0.001	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a9b1_complex	CPI-SC069FF84F5	0.002	0.003	0.011	0.219	0.016	0.062	0.018	0.001	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a9b1_complex	CPI-SC0EB9B5460	0.002	0.003	0.011	0.219	0.016	0.062	0.018	0.001	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a9b1_complex	CPI-SC0B5F57CE1	0.002	0.003	0.011	0.219	0.016	0.062	0.018	0.001	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a9b1_complex	CPI-SC061E89E41	0.002	0.003	0.011	0.219	0.016	0.062	0.018	0.001	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_aVb1_complex	CPI-SC08F923F07	0.026	0.142	0.119	0.253	0.604	0.114	0.24	0.047	0.048
ITGB1	P05556	True	ITB1_HUMAN	integrin_aVb1_complex	CPI-SC0717E21B0	0.026	0.142	0.119	0.253	0.604	0.114	0.24	0.047	0.048
ITGB1	P05556	True	ITB1_HUMAN	integrin_aVb1_complex	CPI-SC01D9AD677	0.026	0.142	0.119	0.253	0.604	0.114	0.24	0.047	0.048
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC0E03C13D1	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC0E4A99136	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC028882919	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC0AA90A03B	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC0A7864078	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC0756B421F	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC0C91660AB	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC0CED85DDE	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC07707E049	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC0096917A2	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC0B991F6B1	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC0251EEF61	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC07F654CB3	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC059D160BE	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC034D4CF73	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC050CC3A3F	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC05590EDD3	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC0FCB8DFBB	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC0DA063880	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC068FFC547	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC0F1833AC0	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC01BE5E1F7	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC039737584	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC030087D4F	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC0CC8A2F79	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC0B4771D76	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC0B4F620A6	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC0B6D93CD4	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC027EF0F68	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC0BFDE14E9	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC0FD500AF3	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC0A210DC1F	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC0423059DF	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC09E4E673B	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC0E9AA9087	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC0A18569E5	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC090152EEE	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC0AA500B63	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC008D5E4B2	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC076898564	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC0EC720659	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC0F393B830	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC00942962B	0.003	0.017	0.034	0.077	0.035	0.0	0.004	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0EDDBD0FB	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0E453F338	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0AD2341AF	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0A5E87289	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0C061DC28	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0C351F7DF	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0AE4F5BAB	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC075489ADB	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC015ECCD97	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC09AE93F66	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC06F3DDF90	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0FB1817EE	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0C5B4E222	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC044916391	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC06DCE672A	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0E8C3A996	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC08821B0D2	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0CC30CEC0	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0D0BFC9F7	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC04FF0CDA1	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC044B5BE16	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0BCE0B954	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0755F1632	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0FAC9844A	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC08F17FB3E	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC037038602	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0519DE925	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC092A2325E	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC01633DC81	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC01539071B	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC086D7EC73	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0C155763A	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0E09C8768	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0B09B811A	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0E40282DA	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC093DFA335	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0FC6454F5	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC015ED6B05	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC08885876E	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0C1E494D6	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0A3722F1F	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0BB8BF2C5	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0D3C68BD6	0.004	0.019	0.022	0.01	0.611	0.007	0.014	0.003	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0D3870098	0.012	0.022	0.02	0.467	0.422	0.018	0.011	0.124	0.006
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0C6DC4D50	0.012	0.022	0.02	0.467	0.422	0.018	0.011	0.124	0.006
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC08DBCCFF0	0.012	0.022	0.02	0.467	0.422	0.018	0.011	0.124	0.006
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0EA8ABCFD	0.012	0.022	0.02	0.467	0.422	0.018	0.011	0.124	0.006
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC00367777A	0.012	0.022	0.02	0.467	0.422	0.018	0.011	0.124	0.006
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0744E13CB	0.012	0.022	0.02	0.467	0.422	0.018	0.011	0.124	0.006
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC037A0554C	0.012	0.022	0.02	0.467	0.422	0.018	0.011	0.124	0.006
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC09DB9D20A	0.012	0.022	0.02	0.467	0.422	0.018	0.011	0.124	0.006
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC03F728659	0.012	0.022	0.02	0.467	0.422	0.018	0.011	0.124	0.006
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0E53A238E	0.012	0.022	0.02	0.467	0.422	0.018	0.011	0.124	0.006
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0549A759B	0.012	0.022	0.02	0.467	0.422	0.018	0.011	0.124	0.006
